formula,material_id,functional,band_gap,gap_AO,max_metallic_valence,HOMO_energy,range_metallic_valence,avg_metallic_valence,max_Density_(g/mL),range_Number_of_unfilled_d_valence_electrons,avg_Density_(g/mL),dev_Mulliken_EN,max_Mulliken_EN,frac p valence electrons,avg_outer_shell_electrons,max_number_of_valence_electrons,max_families,mode_heat_atomization(kJ/mol),avg p valence electrons,frac d valence electrons,avg_number_of_valence_electrons,LUMO_energy,dev_Pauling_Electronegativity,avg_heat_atomization(kJ/mol),avg_Number_of_unfilled_d_valence_electrons,mode_Mendeleev_Number,max_gilmor_number_of_valence_electron,max_l_quantum_number,max_1st_ionization_potential_(kJ/mol),avg_heat_of_vaporization_(kJ/mol)_,max ionic char,min_specific_heat_(J/g_K)_,avg_l_quantum_number,avg_Mulliken_EN,range_1st_ionization_potential_(kJ/mol),dev_gilmor_number_of_valence_electron,max_heat_of_vaporization_(kJ/mol)_,range_number_of_valence_electrons,range_valence_p,avg_Nonmetal,mode_outer_shell_electrons,range_families,avg_Melting_point_(K),range_gilmor_number_of_valence_electron,range_l_quantum_number,dev_Mendeleev_Number,range_MB_electonegativity,mode_Pauling_Electronegativity,avg_Metal,max_Atomic_Number,range_group,dev_Period,dev_Cohesive_energy,dev_Boiling_Point_(K),dev_Atomic_Number,frac s valence electrons,mode_metallic_valence,mode_number_of_valence_electrons,mode_crystal_radius,dev_group,avg_crystal_radius,dev_Nonmetal,mode_Miracle_Radius_[pm],max_Melting_point_(K),avg_families,range_Period,min_Allred-Rockow_electronegativity,min_number_of_valence_electrons,max_thermal_conductivity_(W/(m_K))_,dev_number_of_valence_electrons,range_Gordy_electonegativity,avg_Atomic_Weight,dev_Metal,band center,avg_Miracle_Radius_[pm],avg_Gordy_electonegativity,dev_polarizability(A^3),min_Cohesive_energy,avg_MB_electonegativity,min_gilmor_number_of_valence_electron,range_outer_shell_electrons,min_Boiling_Point_(K),mode_group,min_Density_(g/mL),min_Mulliken_EN,min_Miracle_Radius_[pm],avg_valence_s,dev_l_quantum_number,max_group,dev_ionic_radius,range_Atomic_Radius,min_MB_electonegativity,min_l_quantum_number,avg_gilmor_number_of_valence_electron,dev_Number_of_unfilled_s_valence_electrons,min_crystal_radius,max_crystal_radius,range_ionic_radius,mode_Density_(g/mL),mode_heat_of_vaporization_(kJ/mol)_,min_1st_ionization_potential_(kJ/mol),max_ionic_radius,min_outer_shell_electrons,mode_thermal_conductivity_(W/(m_K))_,mode_Number_of_unfilled_f_valence_electrons,min_Number_of_unfilled_f_valence_electrons,mode_l_quantum_number,max_Nonmetal,avg_specific_heat_(J/g_K)_,min_thermal_conductivity_(W/(m_K))_,max_specific_heat_(J/g_K)_,mode_Atomic_Radius,avg_Mendeleev_Number,avg_heat_of_fusion_(kJ/mol)_,min_heat_of_fusion_(kJ/mol)_,max_Miracle_Radius_[pm],dev_Number_of_unfilled_p_valence_electrons,dev_Atomic_Radius,avg_Zunger_radii_sum,min_Gordy_electonegativity,dev_crystal_radius,min_Atomic_Weight,min_Metal,mode_Number_of_unfilled_s_valence_electrons,min_Nonmetal,dev_Miracle_Radius_[pm],avg_group,range_Metal,min_ionic_radius,avg_Covalent_Radius,range_Nonmetal,max_Number_of_unfilled_p_valence_electrons,min_valence_d,dev_heat_of_fusion_(kJ/mol)_,range_crystal_radius,dev_Metalliod,range_Zunger_radii_sum,range_Miracle_Radius_[pm],mode_Number_of_unfilled_d_valence_electrons,dev_outer_shell_electrons,a_site_radius,b_site_radius,x_site_radius,Tolerance_factor,Octahedral_factor,spacegroup_num,crystal_system_int,n_symmetry_ops,density,vpa,packing fraction,max packing efficiency,GII
FeBiO3,mp-1069079,GGA+U Static,1.4269999999999996,0.0,5.78,-0.295049,5.78,1.7560000000000002,9.75,10.0,3.5228580000000003,1.5192,7.54,0.2727272727272727,5.0,8.0,7.0,249.0,3.0,0.29090909090909095,6.199999999999999,-0.295049,0.7272,274.40000000000003,6.8,87.0,6.0,2.0,1314.0,92.92594,0.47692216400686216,0.12,1.2000000000000002,6.274,611.0,0.4800000000000001,349.6,3.0,4.0,0.6,6.0,3.0,503.31000000000006,1.0,1.0,10.160000000000005,1.65,3.44,0.4,83.0,8.0,1.44,0.5664000000000001,1122.24,22.560000000000002,0.18181818181818182,0.0,6.0,1.21,2.4800000000000004,1.0979999999999999,0.48,64.0,1808.15,6.0,4.0,1.8,5.0,80.2,0.7199999999999996,4.9513,62.56511400000001,0.48,5.894362181089249,95.8,6.67174,3.41136,2.18,2.7539999999999996,5.0,4.0,90.15,16.0,0.00143,4.06,64.0,2.0,0.3200000000000001,16.0,0.43200000000000005,1.08,1.67,1.0,5.6,0.0,0.69,1.21,1.0,0.00143,3.4099,703.0,1.6,2.0,0.02674,14.0,0.0,1.0,1.0,0.664,0.02674,0.92,0.48,80.39999999999999,5.153554000000001,0.22259,162.0,1.2000000000000002,0.4872000000000001,1.1004,3.419,0.16320000000000007,15.9994,0.0,0.0,0.0,38.16,14.2,1.0,0.6,0.98,1.0,6.0,0.0,5.917156800000001,0.52,0.0,1.6449999999999998,98.0,10.0,1.2000000000000002,1.17,0.58,1.36,0.9221547197948274,0.42647058823529405,99,4,16,7.564040958683274,13.73487563902953,0.4567301791114972,0.3163188421225814,0.24748196647415605
EuTmO3,mp-1184353,GGA Static,0.0,0.0,3.0,-0.232773,3.0,1.0,9.32,0.0,2.912858,2.1311999999999998,7.54,0.2857142857142857,4.3999999999999995,6.0,7.0,249.0,2.4,0.0,4.8,-0.232773,1.0632,231.4,10.0,87.0,6.0,3.0,1314.0,68.94594000000001,0.7147530549426948,0.16,1.8000000000000003,5.764,767.0,1.44,191.0,3.0,4.0,0.6,6.0,4.0,615.5100000000001,3.0,2.0,26.880000000000003,2.17,3.44,0.4,69.0,13.0,1.9200000000000002,0.23040000000000008,922.8000000000001,27.84,0.23809523809523808,0.0,6.0,1.21,6.24,1.192,0.48,64.0,1818.15,5.4,4.0,1.09,3.0,16.8,1.44,3.3702000000000005,73.779482,0.48,5.365158817147286,112.6,7.18802,11.49936,1.86,2.4619999999999997,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.9600000000000001,16.0,0.5760000000000001,1.83,1.15,1.0,4.8,0.0,1.02,1.31,1.25,0.00143,3.4099,547.0,1.85,2.0,0.02674,14.0,1.0,1.0,1.0,0.6200000000000001,0.02674,0.92,0.48,64.6,5.343554000000001,0.22259,196.0,1.9200000000000002,0.8568000000000001,1.787,5.0001,0.06880000000000001,15.9994,0.0,0.0,0.0,58.32,10.8,1.0,0.6,1.12,1.0,6.0,0.0,6.1451568000000005,0.29000000000000004,0.0,3.475,132.0,10.0,1.9200000000000002,0.947,0.88,1.35,0.7283516934464124,0.6518518518518518,221,1,8,7.876204550250342,15.554875378899606,0.6645566882132827,0.44691951022241466,1.086963750341187
TiAl3Ge,mp-1217033,GGA Static,0.0,0.0,4.0,-0.17001,1.0,3.3999999999999995,5.32,2.0,3.592,0.42079999999999995,4.6,0.18518518518518517,3.0,4.0,6.0,326.0,1.0,0.4444444444444444,3.3999999999999995,-0.17001,0.13359999999999986,365.0,9.6,73.0,4.0,2.0,762.0,326.42,0.05372778724869709,0.32,1.2,3.548,184.0,0.4,421.0,1.0,2.0,0.0,3.0,2.0,1190.63,2.0,1.0,10.079999999999998,0.3500000000000001,1.61,0.8,32.0,10.0,0.47999999999999987,0.46079999999999977,283.92,6.720000000000001,0.37037037037037035,3.0,3.0,0.53,2.96,0.5740000000000001,0.0,141.0,1933.15,5.0,1.0,1.38,3.0,237.0,0.47999999999999987,1.5047000000000001,40.2869234,0.32,3.497114908276316,135.8,3.6695200000000003,2.192,3.39,1.754,2.0,2.0,2740.15,13.0,2.7,3.23,114.0,2.0,0.32,14.0,0.048,0.5800000000000001,1.64,1.0,3.0,0.0,0.53,0.75,0.1499999999999999,2.7,293.4,578.0,1.4,2.0,237.0,14.0,14.0,1.0,0.0,0.708,21.9,0.9,1.18,68.2,16.951999999999998,10.79,142.0,0.4,0.18000000000000008,1.833,3.1359,0.07040000000000002,26.981539,0.0,0.0,0.0,8.719999999999992,11.4,1.0,1.25,1.224,0.0,6.0,0.0,7.995199999999999,0.21999999999999997,0.32000000000000006,1.02,28.0,10.0,0.4,0.605,0.535,1.25,0.7348364588801375,0.42800000000000005,99,4,16,3.937668513255252,16.990677473580263,0.5205085420000001,0.6035070202989429,0.0
ScVO3,mp-972978,GGA+U Static,0.0,0.0,5.0,-0.204634,5.0,1.6,6.11,3.0,1.8208580000000003,1.9536000000000002,7.54,0.4615384615384615,4.3999999999999995,6.0,7.0,249.0,2.4,0.15384615384615385,5.199999999999999,-0.204634,0.9336,327.80000000000007,9.2,87.0,6.0,2.0,1314.0,155.48594,0.6609473927455578,0.49,1.4,5.912,681.0,1.9200000000000002,453.0,3.0,4.0,0.6,6.0,4.0,828.3100000000001,5.0,1.0,28.080000000000002,1.8199999999999998,3.44,0.4,23.0,13.0,0.96,0.9527999999999999,1578.7199999999998,6.720000000000001,0.3846153846153846,0.0,6.0,1.21,5.76,1.04,0.48,64.0,2163.15,5.6000000000000005,2.0,1.19,3.0,30.7,0.9600000000000002,5.2975,28.779122,0.48,5.548569232293839,97.6,6.27716,6.86736,2.62,2.7359999999999998,1.0,4.0,90.15,16.0,0.00143,3.34,64.0,2.0,0.48,16.0,0.42000000000000004,1.36,1.5,1.0,4.3999999999999995,0.0,0.68,1.21,1.0,0.00143,3.4099,633.0,1.6,2.0,0.02674,14.0,14.0,1.0,1.0,0.77,0.02674,0.92,0.48,63.599999999999994,7.133554,0.22259,162.0,1.9200000000000002,0.6216,1.315,3.0728,0.20399999999999996,15.9994,0.0,0.0,0.0,40.32,11.2,1.0,0.6,0.976,1.0,6.0,0.0,8.293156799999998,0.5299999999999999,0.0,2.285,98.0,10.0,1.9200000000000002,0.745,0.64,1.35,0.7444164354702597,0.47407407407407404,221,1,16,4.401663417248702,10.856999407806049,0.5559107870985169,0.4469195102224147,0.9091220153873619
KMnF3,mp-555123,GGA+U Static,2.6628000000000003,0.0,5.78,-0.26654,5.78,1.356,7.43,5.0,1.65902,3.5232,10.41,0.5172413793103449,4.800000000000001,7.0,8.0,79.0,3.0,0.1724137931034483,5.800000000000001,-0.26654,1.3416000000000001,121.6,9.0,93.0,7.0,2.0,1681.0,63.13588000000001,0.9176189628313963,0.48,1.0,7.474,1262.0,1.92,226.0,6.0,5.0,0.6,7.0,7.0,402.72,6.0,2.0,31.439999999999998,2.9799999999999995,3.98,0.4,25.0,16.0,0.96,0.65808,743.5680000000001,6.24,0.3103448275862069,0.0,7.0,1.19,6.24,1.1800000000000002,0.48,64.0,1517.15,5.8,2.0,0.734,1.0,102.4,1.9199999999999997,7.2972,30.2063118,0.48,6.329383412852663,101.80000000000001,7.277620000000001,12.98384,0.84,2.836,1.0,6.0,85.05,17.0,0.0017,2.42,64.0,1.8,0.4,17.0,0.6240000000000001,2.0100000000000002,0.8,0.0,5.4,0.32000000000000006,0.81,1.52,1.7000000000000002,0.0017,3.2698,419.0,2.2,1.0,0.0279,14.0,14.0,1.0,1.0,0.738,0.0279,0.82,0.42,66.8,3.02992,0.2552,179.0,2.4000000000000004,0.768,1.4249999999999998,2.7882,0.14799999999999988,18.998403,0.0,0.0,0.0,43.68000000000001,11.799999999999999,1.0,0.5,1.0959999999999999,1.0,6.0,0.0,3.608032,0.71,0.0,3.285,115.0,10.0,2.6399999999999997,1.64,0.96,1.285,0.921286118027016,0.7470817120622568,221,1,48,3.427308381906586,14.635029539624288,0.7880691267914542,0.4469195102224148,0.06273649820755528
DySbO3,mp-1207184,GGA Static,0.0,0.0,3.0,-0.265302,3.0,1.2000000000000002,8.55,10.0,3.048858,1.7112000000000003,7.54,0.3333333333333333,4.3999999999999995,6.0,7.0,249.0,3.0,0.2222222222222222,5.199999999999999,-0.265302,0.8664000000000001,260.0,8.0,87.0,6.0,3.0,1314.0,63.49394000000001,0.7083205926780534,0.17,1.4,6.114,741.0,0.9600000000000002,230.1,3.0,4.0,0.8,6.0,4.0,550.71,3.0,2.0,17.760000000000005,2.17,3.44,0.2,66.0,13.0,1.6800000000000002,0.132,1171.92,24.240000000000002,0.2222222222222222,0.0,6.0,1.21,4.080000000000001,1.116,0.31999999999999995,64.0,1685.15,6.0,4.0,1.09,3.0,24.3,0.9600000000000002,3.375,66.45164,0.32000000000000006,5.827692945019951,104.4,7.09552,7.121680000000001,2.62,2.65,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.6399999999999999,16.0,0.48,1.7999999999999998,1.15,1.0,5.199999999999999,0.0,0.9,1.21,1.15,0.00143,3.4099,573.0,1.75,2.0,0.02674,14.0,4.0,1.0,1.0,0.6280000000000001,0.02674,0.92,0.48,75.39999999999999,6.319554,0.22259,175.0,1.2000000000000002,0.6359999999999999,1.366,4.9953,0.11279999999999994,15.9994,0.0,0.0,0.0,48.480000000000004,13.2,1.0,0.6,1.032,1.0,6.0,0.0,7.3163568,0.30999999999999994,0.0,3.205,111.0,10.0,1.9200000000000002,0.912,0.76,1.4,0.7568661472700452,0.5428571428571429,221,1,96,7.197205794069802,15.331720055125714,0.49483924775763855,0.44691951022241455,1.1097941292584228
MnPbO3,mp-37214,GGA+U Static,0.0,0.0,5.78,-0.26654,5.78,1.6440000000000001,11.4,10.0,3.766858,1.7904,7.54,0.2641509433962264,4.8,7.0,7.0,249.0,2.8,0.2830188679245283,5.8,-0.26654,0.8303999999999999,244.8,7.0,87.0,6.0,2.0,1314.0,82.78594000000001,0.5905846039144353,0.13,1.2000000000000002,6.048,598.0,0.7200000000000002,226.0,3.0,4.0,0.6,6.0,3.0,456.41,2.0,1.0,10.720000000000002,1.4,3.44,0.4,82.0,9.0,1.44,0.21279999999999993,976.3200000000002,22.32,0.18867924528301888,0.0,6.0,1.21,2.7199999999999998,1.186,0.48,64.0,1517.15,6.0,4.0,1.75,4.0,35.3,0.7200000000000002,5.0266,62.02725,0.48,5.73411033339979,99.6,6.638999999999999,3.5073600000000003,2.03,2.784,4.0,4.0,90.15,16.0,0.00143,3.72,64.0,2.0,0.3200000000000001,16.0,0.48,1.1300000000000001,1.92,1.0,5.3999999999999995,0.0,0.81,1.49,1.2000000000000002,0.00143,3.4099,716.0,1.8,2.0,0.02674,14.0,0.0,1.0,1.0,0.674,0.02674,0.92,0.48,78.8,3.5033540000000003,0.22259,174.0,1.44,0.5256000000000001,1.141,3.3437,0.15040000000000003,15.9994,0.0,0.0,0.0,42.72,13.8,1.0,0.6,1.01,1.0,6.0,0.0,3.9369168000000005,0.6799999999999999,0.0,1.7550000000000001,110.0,10.0,1.44,1.49,0.53,1.35,1.0681825843456354,0.3925925925925926,221,1,48,8.5847660400498,11.997842436429574,0.644072483093014,0.4469195102224146,0.2890875255535464
RbSnF3,mp-998620,GGA Static,4.023432976207803,0.224899,4.0,-0.369349,4.0,1.0,7.31,10.0,1.76902,3.4032,10.41,0.4722222222222222,4.800000000000001,7.0,8.0,79.0,3.4,0.2777777777777778,5.2,-0.14445,1.2432,125.0,8.0,93.0,7.0,1.0,1681.0,75.56508,0.9176189628313963,0.227,0.8,7.574,1278.0,2.16,295.8,6.0,5.0,0.6,7.0,7.0,195.45,6.0,1.0,27.440000000000005,2.9799999999999995,3.98,0.4,50.0,16.0,1.44,0.7350400000000001,799.7280000000001,16.56,0.25,0.0,7.0,1.19,4.880000000000001,1.184,0.48,64.0,505.15,6.0,3.0,0.706,1.0,66.6,2.16,6.8968,52.2346018,0.48,6.445717341447841,101.80000000000001,7.60748,14.36784,0.84,2.804,1.0,6.0,85.05,17.0,0.0017,2.34,64.0,1.8,0.31999999999999995,17.0,0.6719999999999999,2.23,0.8,0.0,5.2,0.32000000000000006,0.69,1.66,1.85,0.0017,3.2698,403.0,2.35,1.0,0.0279,14.0,14.0,1.0,1.0,0.6099999999999999,0.0279,0.82,0.42,72.6,1.9973200000000002,0.2552,179.0,1.92,0.7824,1.439,3.1886,0.1976,18.998403,0.0,0.0,0.0,43.68000000000001,13.2,1.0,0.5,1.13,1.0,6.0,0.0,2.0905440000000004,0.97,0.0,3.6949999999999994,115.0,10.0,2.6399999999999997,1.45,1.52,1.3,0.6895544851996472,1.1692307692307693,148,3,12,4.1931366348206485,20.68561193960559,0.6642534215994186,0.291105791313348,0.11079698307893694
BPbO3,mp-984554,GGA Static,0.0,0.0,3.0,-0.338381,3.0,1.088,11.4,10.0,2.7488580000000002,1.6536,7.54,0.3061224489795918,5.0,6.0,7.0,249.0,3.0,0.2040816326530612,5.0,-0.338381,0.7127999999999999,303.20000000000005,8.0,87.0,6.0,1.0,1314.0,135.52594,0.3873736058155839,0.13,1.0,6.162,598.0,1.2000000000000002,489.7,3.0,3.0,0.6,6.0,2.0,623.4100000000001,3.0,0.0,5.040000000000001,1.42,3.44,0.2,82.0,3.0,1.2799999999999998,1.0679999999999996,1465.884,23.92,0.2040816326530612,0.0,6.0,1.21,1.2000000000000002,1.0739999999999998,0.48,64.0,2352.15,6.4,4.0,1.854,3.0,35.3,1.2000000000000002,3.7752,53.20184,0.32000000000000006,5.90008792798544,90.80000000000001,6.889279999999999,1.97136,2.03,2.756,3.0,3.0,90.15,16.0,0.00143,3.9,64.0,2.0,0.0,16.0,0.36400000000000005,1.06,1.9,1.0,5.0,0.0,0.25,1.49,1.2000000000000002,0.00143,3.4099,716.0,1.8,3.0,0.02674,14.0,0.0,1.0,1.0,0.782,0.02674,1.02,0.48,82.8,11.133354,0.22259,174.0,1.2000000000000002,0.34800000000000003,0.856,4.5951,0.32960000000000006,10.811,0.0,0.0,0.0,33.28,15.0,1.0,0.6,0.8959999999999999,1.0,5.0,0.0,15.6266584,1.24,0.32000000000000006,1.6249999999999998,110.0,10.0,1.2000000000000002,1.49,0.27,1.35,1.2396192954134535,0.2,221,1,96,9.741156200728552,9.069121984906007,0.6553181523192013,0.4469195102224147,0.0
EuBeO3,mp-1184325,GGA Static,0.0,0.0,2.0,-0.232773,2.0,0.8,5.24,0.0,1.4188580000000002,1.6991999999999998,7.54,0.41379310344827586,4.3999999999999995,6.0,7.0,249.0,2.4,0.0,4.6,-0.232773,0.9863999999999999,249.8,10.0,87.0,6.0,3.0,1314.0,89.22594000000001,0.7147530549426948,0.18,1.2000000000000002,6.1240000000000006,767.0,1.6800000000000002,292.4,4.0,4.0,0.6,6.0,5.0,562.11,4.0,3.0,19.68,2.17,3.44,0.4,63.0,14.0,1.2799999999999998,0.2991999999999999,1167.6,17.92,0.3448275862068966,0.0,6.0,1.21,6.48,1.07,0.48,64.0,1551.15,5.2,4.0,1.09,2.0,200.0,1.6800000000000002,4.5761,41.795076,0.48,5.731156180549597,100.0,6.781039999999999,8.22568,1.86,2.5119999999999996,2.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.7200000000000002,16.0,0.40800000000000003,1.83,1.15,0.0,4.6,0.0,0.41,1.31,1.25,0.00143,3.4099,547.0,1.85,2.0,0.02674,14.0,7.0,1.0,1.0,0.9520000000000001,0.02674,1.82,0.48,70.6,3.5655540000000006,0.22259,196.0,1.9200000000000002,0.5928,1.283,3.7942,0.264,9.01218,0.0,0.0,0.0,43.2,10.6,1.0,0.6,0.988,1.0,6.0,0.0,4.011556800000001,0.9000000000000001,0.0,3.475,132.0,10.0,1.9200000000000002,1.17,0.45,1.35,0.9899494936611665,0.3333333333333333,221,1,48,7.178883545796479,9.667523466586958,0.7051492186536493,0.4469195102224147,0.0
YBiO3,mp-1424898,GGA Static,0.0,0.158183,3.0,-0.338381,3.0,1.2000000000000002,9.75,10.0,2.8448580000000003,1.7280000000000002,7.54,0.3,5.0,6.0,7.0,249.0,3.0,0.22000000000000003,5.199999999999999,-0.180198,0.8735999999999999,275.40000000000003,7.8,87.0,6.0,2.0,1314.0,95.60594,0.7083205926780534,0.12,1.2000000000000002,6.1,714.0,1.52,363.0,3.0,4.0,0.6,6.0,4.0,500.91,5.0,1.0,23.92,1.91,3.44,0.4,83.0,13.0,1.6800000000000002,0.5952000000000001,1263.12,25.439999999999998,0.2,0.0,6.0,1.21,4.080000000000001,1.168,0.48,64.0,1796.15,5.800000000000001,4.0,1.12,3.0,17.2,0.9600000000000002,4.966,69.176884,0.48,5.649779731674483,106.6,6.668799999999999,6.8433600000000006,2.18,2.702,1.0,4.0,90.15,16.0,0.00143,3.19,64.0,2.0,0.3200000000000001,16.0,0.5400000000000001,1.6400000000000001,1.41,1.0,4.8,0.0,1.04,1.21,1.25,0.00143,3.4099,600.0,1.85,2.0,0.02674,14.0,0.0,1.0,1.0,0.636,0.02674,0.92,0.48,71.8,4.673554000000001,0.22259,179.0,1.2000000000000002,0.6216,1.2664,3.4043,0.0512,15.9994,0.0,0.0,0.0,51.12,13.2,1.0,0.6,1.054,1.0,6.0,0.0,5.3411568,0.16999999999999993,0.0,2.475,115.0,10.0,1.2000000000000002,0.9,1.03,1.35,0.6684833015419042,0.762962962962963,221,1,96,6.703400815747843,17.13621662627167,0.5170411435847887,0.44691951022241466,1.238381924764065
ScFeO3,mp-771123,GGA+U Static,0.9040000000000004,0.0,5.78,-0.295049,5.78,1.7560000000000002,7.86,6.0,2.170858,1.8432000000000002,7.54,0.41379310344827586,4.3999999999999995,8.0,7.0,249.0,2.4,0.24137931034482757,5.8,-0.295049,0.8855999999999999,308.6,8.6,87.0,6.0,2.0,1314.0,134.80594,0.6609473927455578,0.44,1.4,6.004,681.0,1.52,349.6,5.0,4.0,0.6,6.0,4.0,757.3100000000001,5.0,1.0,25.92,1.8199999999999998,3.44,0.4,26.0,13.0,0.96,0.7056,1427.52,7.4399999999999995,0.3448275862068966,0.0,6.0,1.21,5.04,1.042,0.48,64.0,1814.15,5.6000000000000005,2.0,1.19,3.0,80.2,1.12,5.2975,29.760222,0.48,5.6649191964992225,95.8,6.320539999999999,5.907360000000001,2.62,2.626,1.0,4.0,90.15,16.0,0.00143,3.34,64.0,2.0,0.48,16.0,0.43200000000000005,1.36,1.5,1.0,4.8,0.0,0.69,1.21,1.0,0.00143,3.4099,633.0,1.6,2.0,0.02674,14.0,14.0,1.0,1.0,0.76,0.02674,0.92,0.48,65.39999999999999,5.713554,0.22259,162.0,1.9200000000000002,0.5856000000000001,1.251,3.0728,0.2016,15.9994,0.0,0.0,0.0,38.16,11.8,1.0,0.6,0.976,1.0,6.0,0.0,6.5891568,0.52,0.0,2.285,98.0,10.0,1.9200000000000002,0.745,0.58,1.38,0.7666336275619456,0.42028985507246375,185,2,12,4.3232751734487005,11.430534906224823,0.548804781416825,0.3679541546153089,0.18874695126305865
VBiO3,mp-756282,GGA+U Static,1.2434000000000003,0.0,5.0,-0.204634,5.0,1.6,9.75,10.0,3.1728580000000006,1.6296,7.54,0.28846153846153844,5.0,6.0,7.0,249.0,3.0,0.25,5.6,-0.204634,0.7752,293.6,7.4,87.0,6.0,2.0,1314.0,113.60594,0.5591387152201337,0.12,1.2000000000000002,6.182,663.0,0.9600000000000002,453.0,1.0,4.0,0.6,6.0,3.0,574.3100000000001,3.0,1.0,13.040000000000003,1.1799999999999997,3.44,0.4,83.0,11.0,1.44,0.8959999999999999,1273.44,22.800000000000004,0.1923076923076923,0.0,6.0,1.21,3.4400000000000004,1.096,0.48,64.0,2163.15,6.0,4.0,1.53,5.0,30.7,0.4800000000000001,5.168200000000001,61.584014,0.48,5.7732997607802155,97.6,6.62836,4.37136,2.18,2.864,3.0,4.0,90.15,16.0,0.00143,3.6,64.0,2.0,0.3200000000000001,16.0,0.42000000000000004,1.23,2.14,1.0,5.199999999999999,0.0,0.68,1.21,1.0,0.00143,3.4099,651.0,1.6,2.0,0.02674,14.0,0.0,1.0,1.0,0.674,0.02674,0.92,0.48,78.6,6.573554,0.22259,162.0,1.2000000000000002,0.5232,1.1644,3.2021,0.16639999999999988,15.9994,0.0,0.0,0.0,40.32,13.6,1.0,0.6,0.98,1.0,6.0,0.0,7.6211568,0.5299999999999999,0.0,1.965,98.0,10.0,1.2000000000000002,1.17,0.64,1.4,0.8908158959065817,0.4571428571428572,14,6,4,8.56291407935527,11.94250815592095,0.5053815335540932,0.38668441138344634,0.1110453033576653
PrTlO3,mp-754046,GGA Static,0.0,0.129882,3.44,-0.28502,3.44,1.3080000000000003,11.9,10.0,3.7348580000000005,2.1071999999999997,7.54,0.26,4.6,6.0,7.0,249.0,2.6,0.2,4.8,-0.155138,0.9912000000000001,257.0,8.0,87.0,6.0,3.0,1314.0,94.22594000000001,0.7365851201998697,0.13,1.4,5.784000000000001,787.0,1.44,296.8,3.0,4.0,0.6,6.0,4.0,388.9100000000001,3.0,2.0,21.520000000000003,2.2199999999999998,3.44,0.4,81.0,13.0,1.9200000000000002,0.40480000000000016,1161.6000000000001,29.759999999999998,0.2,0.0,6.0,1.21,3.9199999999999995,1.196,0.48,64.0,1204.15,5.800000000000001,4.0,1.09,3.0,46.1,1.44,3.7308000000000003,78.65782999999999,0.48,5.264221421473351,109.4,6.88244,8.22568,1.88,2.55,3.0,4.0,90.15,16.0,0.00143,3.1,64.0,2.0,0.6399999999999999,16.0,0.612,1.9900000000000002,1.1,1.0,4.8,0.0,1.03,1.32,1.2999999999999998,0.00143,3.4099,527.0,1.9,2.0,0.02674,14.0,0.0,1.0,1.0,0.6160000000000001,0.02674,0.92,0.48,70.8,2.3399540000000005,0.22259,183.0,1.6800000000000002,0.7368000000000001,1.6220000000000003,4.6395,0.06640000000000001,15.9994,0.0,0.0,0.0,54.480000000000004,12.8,1.0,0.6,1.064,1.0,6.0,0.0,2.5408368,0.29000000000000004,0.0,4.015000000000001,119.0,10.0,1.6800000000000002,0.885,0.99,1.35,0.6753776307486897,0.7333333333333333,221,1,48,6.51600169768548,20.04517583810062,0.5783645632834192,0.44691951022241466,1.3121330159450992
BaInO3,mp-1227991,GGA Static,0.0,0.0,3.44,-0.338381,3.44,1.088,7.31,10.0,2.162858,2.2992,7.54,0.393939393939394,4.3999999999999995,6.0,7.0,249.0,2.6,0.30303030303030304,4.6,-0.338381,1.0103999999999997,234.0,8.0,87.0,6.0,1.0,1314.0,76.74594,0.8032113561415081,0.204,0.8,5.6240000000000006,811.0,1.6800000000000002,231.5,4.0,4.0,0.6,6.0,5.0,318.43,4.0,1.0,24.0,2.2399999999999998,3.44,0.4,56.0,14.0,1.6800000000000002,0.2224000000000001,980.6400000000001,21.36,0.30303030303030304,0.0,6.0,1.21,4.24,1.212,0.48,64.0,998.15,5.6,4.0,0.881,2.0,81.6,1.6800000000000002,4.1366000000000005,60.02864,0.48,5.112845970429414,114.0,6.7629,11.737680000000001,1.9,2.534,2.0,4.0,90.15,16.0,0.00143,2.4,64.0,2.0,0.31999999999999995,16.0,0.6,2.05,1.08,0.0,4.6,0.0,0.94,1.49,1.5499999999999998,0.00143,3.4099,503.0,2.15,2.0,0.02674,14.0,14.0,1.0,1.0,0.6388,0.02674,0.92,0.48,69.0,2.3361540000000005,0.22259,223.0,1.6800000000000002,0.7512,1.3694000000000002,4.2337,0.11120000000000002,15.9994,0.0,0.0,0.0,60.0,12.6,1.0,0.6,1.1219999999999999,1.0,6.0,0.0,2.5362768000000004,0.55,0.0,2.9370000000000003,159.0,10.0,1.9200000000000002,1.52,0.8,1.4,0.9385235459385084,0.5714285714285715,38,5,4,6.285864609332256,15.857786982262535,0.7560025253850653,0.407469941530246,0.0
